Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1078360,-,-,-,43.65,-79.42,-5,109,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,1,1,0,0,0,0,0,0,0,0,4,-1,158.95000000000002,0,0.866,7.5,0.85,252.10000000000002,86.95,0,1000,0.0000,0.0000,N/A
2016,1,1,0,30,0,0,0,0,0,0,4,-1,159.3,0,0.866,7.5,0.8280000000000001,252.10000000000002,86.94,0,1000,0.0000,0.0000,N/A
2016,1,1,1,0,0,0,0,0,0,0,4,-2,157.87,0,0.866,7.5,0.806,253.20000000000002,85.67,0,1000,0.0000,0.0000,N/A
2016,1,1,1,30,0,0,0,0,0,0,4,-2,154.95000000000002,0,0.866,7.5,0.773,253.20000000000002,85.67,0,1000,0.0000,0.0000,N/A
2016,1,1,2,0,0,0,0,0,0,0,4,-2,151.01,0,0.866,7.5,0.74,254.5,83.33,0,1000,0.0000,0.0000,N/A
2016,1,1,2,30,0,0,0,0,0,0,4,-2,146.42000000000002,0,0.866,7.5,0.705,254.5,83.32000000000001,0,1000,0.0000,0.0000,N/A
2016,1,1,3,0,0,0,0,0,0,0,4,-2,141.43,0,0.866,7.5,0.671,255.5,80.75,0,1000,0.0000,0.0000,N/A
2016,1,1,3,30,0,0,0,0,0,0,4,-2,136.21,0,0.866,7.5,0.645,255.5,80.73,0,1000,0.0000,0.0000,N/A
2016,1,1,4,0,0,0,0,0,0,0,4,-3,130.86,0,0.866,7.5,0.619,255.9,84.11,0,1000,0.0000,0.0000,N/A
2016,1,1,4,30,0,0,0,0,0,0,4,-3,125.44,0,0.866,7.5,0.605,255.9,84.08,0,1000,0.0000,0.0000,N/A
2016,1,1,5,0,0,0,0,0,0,0,4,-3,120.02,0,0.866,7.6000000000000005,0.591,255.70000000000002,82.14,-1,1000,0.0000,0.0000,N/A
2016,1,1,5,30,0,0,0,0,0,0,4,-3,114.63,0,0.866,7.6000000000000005,0.587,255.70000000000002,82.13,0,1000,0.0000,0.0000,N/A
2016,1,1,6,0,0,0,0,0,0,0,4,-3,109.32000000000001,0,0.866,7.7,0.584,254.9,80.72,0,1000,0.0000,0.0000,N/A
2016,1,1,6,30,0,0,0,0,0,0,4,-3,104.11,0,0.866,7.800000000000001,0.579,254.9,80.71000000000001,0,1000,0.0000,0.0000,N/A
2016,1,1,7,0,0,0,0,0,0,0,4,-4,99.04,0,0.866,7.9,0.5740000000000001,254.10000000000002,79.27,-1,1000,0.0000,0.0000,N/A
2016,1,1,7,30,0,0,0,0,0,0,4,-4,94.15,0,0.866,8,0.5670000000000001,254.10000000000002,79.25,0,1000,0.0000,0.0000,N/A
2016,1,1,8,0,0,0,0,0,0,0,4,-4,89.48,0,0.866,8.1,0.561,253.8,78.9,0,1000,0.0000,0.0000,N/A
2016,1,1,8,30,33,132,45,35,288,60,4,-4,85.09,4,0.866,8.3,0.557,253.8,73.35000000000001,0,1000,0.0000,0.0000,N/A
2016,1,1,9,0,63,210,96,57,450,127,4,-4,81.03,4,0.866,8.5,0.554,254.9,72.97,0,1000,0.0000,0.0000,N/A
2016,1,1,9,30,87,276,148,74,561,197,4,-4,77.34,4,0.866,8.700000000000001,0.554,254.9,72.97,0,1000,7.1085,5.4394,N/A
2016,1,1,10,0,111,308,195,89,621,260,4,-4,74.10000000000001,4,0.866,9,0.554,257.8,70.05,0,1000,9.6126,7.3989,N/A
2016,1,1,10,30,106,410,237,99,674,315,4,-4,71.36,0,0.866,9,0.549,257.8,70.04,0,1000,11.9837,9.2633,N/A
2016,1,1,11,0,148,92,181,110,698,358,4,-5,69.2,0,0.866,9.1,0.544,260.3,67.17,0,1000,9.3319,7.2336,N/A
2016,1,1,11,30,159,76,188,115,722,389,4,-5,67.68,0,0.866,9.1,0.53,260.3,67.15,0,1000,9.8191,7.6240,N/A
2016,1,1,12,0,171,67,197,115,743,408,4,-5,66.83,4,0.866,9.1,0.517,263.8,66.2,0,1000,10.3606,8.0513,N/A
2016,1,1,12,30,88,0,88,115,745,411,4,-5,66.68,0,0.866,9.1,0.514,263.8,66.19,0,1000,4.6336,3.6013,N/A
2016,1,1,13,0,140,9,144,115,735,399,4,-5,67.24,0,0.866,9.1,0.512,268.5,66.22,0,1000,7.5482,5.8634,N/A
2016,1,1,13,30,131,6,133,111,717,373,4,-5,68.49,0,0.866,8.9,0.515,268.5,66.23,0,1000,6.8993,5.3523,N/A
2016,1,1,14,0,118,2,119,103,691,335,4,-5,70.4,4,0.866,8.8,0.519,271.90000000000003,66.9,0,1000,6.0702,4.6983,N/A
2016,1,1,14,30,101,0,101,94,645,284,8,-5,72.9,4,0.866,8.5,0.52,271.90000000000003,66.91,0,1000,5.0343,3.8826,N/A
2016,1,1,15,0,80,0,80,81,591,224,4,-5,75.95,4,0.866,8.3,0.522,272.8,68.21000000000001,0,1000,3.8809,2.9773,N/A
2016,1,1,15,30,56,0,56,66,496,157,4,-5,79.46000000000001,4,0.866,8.1,0.518,272.8,68.23,0,1000,2.6692,2.0353,N/A
2016,1,1,16,0,31,0,31,45,365,87,4,-5,83.38,4,0.866,7.9,0.515,272.1,74.19,0,1000,0.0000,0.0000,N/A
2016,1,1,16,30,9,0,9,20,145,26,4,-5,87.64,4,0.866,7.7,0.509,272.1,74.21000000000001,0,1000,0.0000,0.0000,N/A
2016,1,1,17,0,0,0,0,0,0,0,4,-4,92.2,0,0.866,7.6000000000000005,0.504,271.40000000000003,74.49,-1,1000,0.0000,0.0000,N/A
2016,1,1,17,30,0,0,0,0,0,0,4,-4,97,0,0.866,7.5,0.5,271.40000000000003,74.51,-1,1000,0.0000,0.0000,N/A
2016,1,1,18,0,0,0,0,0,0,0,4,-5,102,0,0.866,7.4,0.497,270.3,74.03,-1,1000,0.0000,0.0000,N/A
2016,1,1,18,30,0,0,0,0,0,0,4,-5,107.15,0,0.866,7.300000000000001,0.493,270.3,74.04,-1,1000,0.0000,0.0000,N/A
2016,1,1,19,0,0,0,0,0,0,0,4,-5,112.43,0,0.866,7.2,0.489,268.7,79.02,-2,1000,0.0000,0.0000,N/A
2016,1,1,19,30,0,0,0,0,0,0,4,-5,117.79,0,0.866,7.2,0.488,268.7,79.01,-2,1000,0.0000,0.0000,N/A
2016,1,1,20,0,0,0,0,0,0,0,4,-5,123.2,0,0.866,7.2,0.488,267,78.86,-2,1000,0.0000,0.0000,N/A
2016,1,1,20,30,0,0,0,0,0,0,4,-5,128.62,0,0.866,7.2,0.495,267,78.85000000000001,-2,1000,0.0000,0.0000,N/A
2016,1,1,21,0,0,0,0,0,0,0,4,-5,134,0,0.866,7.2,0.502,265.40000000000003,78.97,-2,1000,0.0000,0.0000,N/A
2016,1,1,21,30,0,0,0,0,0,0,4,-5,139.29,0,0.866,7.2,0.514,265.40000000000003,78.97,-2,1000,0.0000,0.0000,N/A
2016,1,1,22,0,0,0,0,0,0,0,4,-5,144.38,0,0.866,7.2,0.526,263.90000000000003,79.25,-2,1000,0.0000,0.0000,N/A
2016,1,1,22,30,0,0,0,0,0,0,4,-5,149.15,0,0.866,7.1000000000000005,0.533,263.90000000000003,79.25,-2,1000,0.0000,0.0000,N/A
2016,1,1,23,0,0,0,0,0,0,0,4,-5,153.38,0,0.866,7,0.541,263.1,79.3,-2,1000,0.0000,0.0000,N/A
2016,1,1,23,30,0,0,0,0,0,0,4,-5,156.76,0,0.866,6.9,0.545,263.1,79.29,-2,1000,0.0000,0.0000,N/A
2016,1,2,0,0,0,0,0,0,0,0,4,-5,158.85,0,0.866,6.800000000000001,0.55,262.2,79.11,-2,1000,0.0000,0.0000,N/A
2016,1,2,0,30,0,0,0,0,0,0,4,-5,159.23,0,0.866,6.7,0.562,262.2,79.11,-2,1000,0.0000,0.0000,N/A
2016,1,2,1,0,0,0,0,0,0,0,4,-5,157.82,0,0.866,6.6000000000000005,0.5740000000000001,260.7,78.8,-2,1000,0.0000,0.0000,N/A
2016,1,2,1,30,0,0,0,0,0,0,4,-5,154.93,0,0.866,6.4,0.603,260.7,78.81,-2,1000,0.0000,0.0000,N/A
2016,1,2,2,0,0,0,0,0,0,0,4,-5,151.01,0,0.866,6.300000000000001,0.632,259.1,78.96000000000001,-2,1000,0.0000,0.0000,N/A
2016,1,2,2,30,0,0,0,0,0,0,4,-5,146.43,0,0.866,6.1000000000000005,0.665,259.1,78.95,-2,1000,0.0000,0.0000,N/A
2016,1,2,3,0,0,0,0,0,0,0,4,-4,141.46,0,0.866,6.1000000000000005,0.6980000000000001,254.60000000000002,80.62,-2,1000,0.0000,0.0000,N/A
