Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1078360,-,-,-,43.65,-79.42,-5,109,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2007,1,1,0,0,0,0,0,0,0,0,7,4,158.93,0,0.10400000000000001,7.9,2.521,197.10000000000002,99.56,5,990,0.0000,0.0000,N/A
2007,1,1,0,30,0,0,0,0,0,0,7,4,159.29,0,0.10400000000000001,8.6,2.072,197.10000000000002,99.53,5,990,0.0000,0.0000,N/A
2007,1,1,1,0,0,0,0,0,0,0,7,5,157.86,0,0.10400000000000001,9.3,1.624,203.9,99.56,6,990,0.0000,0.0000,N/A
2007,1,1,1,30,0,0,0,0,0,0,3,5,154.95000000000002,0,0.10400000000000001,8.700000000000001,1.436,203.9,99.56,6,990,0.0000,0.0000,N/A
2007,1,1,2,0,0,0,0,0,0,0,1,6,151.01,0,0.10400000000000001,8.200000000000001,1.248,205.10000000000002,100,6,990,0.0000,0.0000,N/A
2007,1,1,2,30,0,0,0,0,0,0,0,6,146.42000000000002,0,0.10400000000000001,8.700000000000001,1.313,205.10000000000002,100,6,990,0.0000,0.0000,N/A
2007,1,1,3,0,0,0,0,0,0,0,0,6,141.44,0,0.10400000000000001,9.200000000000001,1.379,213.10000000000002,98.03,7,990,0.0000,0.0000,N/A
2007,1,1,3,30,0,0,0,0,0,0,0,6,136.22,0,0.10400000000000001,9.3,1.437,213.10000000000002,98.03,7,990,0.0000,0.0000,N/A
2007,1,1,4,0,0,0,0,0,0,0,0,6,130.87,0,0.10400000000000001,9.5,1.496,222.3,97.54,7,990,0.0000,0.0000,N/A
2007,1,1,4,30,0,0,0,0,0,0,0,6,125.46000000000001,0,0.10400000000000001,9.200000000000001,1.487,222.3,100,6,990,0.0000,0.0000,N/A
2007,1,1,5,0,0,0,0,0,0,0,0,5,120.03,0,0.10400000000000001,8.9,1.479,226.5,99.67,6,990,0.0000,0.0000,N/A
2007,1,1,5,30,0,0,0,0,0,0,0,5,114.64,0,0.10400000000000001,8.5,1.429,226.5,99.7,6,990,0.0000,0.0000,N/A
2007,1,1,6,0,0,0,0,0,0,0,0,5,109.33,0,0.10400000000000001,8.200000000000001,1.3800000000000001,230.20000000000002,95.77,6,990,0.0000,0.0000,N/A
2007,1,1,6,30,0,0,0,0,0,0,0,4,104.12,0,0.10400000000000001,7.6000000000000005,1.327,230.20000000000002,100,5,990,0.0000,0.0000,N/A
2007,1,1,7,0,0,0,0,0,0,0,0,4,99.05,0,0.10400000000000001,7.1000000000000005,1.2750000000000001,230.5,99.63,5,990,0.0000,0.0000,N/A
2007,1,1,7,30,0,0,0,0,0,0,0,4,94.16,0,0.10400000000000001,6.7,1.241,230.5,99.63,5,990,0.0000,0.0000,N/A
2007,1,1,8,0,0,0,0,0,0,0,0,4,89.49,0,0.10400000000000001,6.300000000000001,1.207,229,98.34,5,990,0.0000,0.0000,N/A
2007,1,1,8,30,29,318,56,29,318,56,0,4,85.10000000000001,0,0.10400000000000001,6.300000000000001,1.191,229,98.35000000000001,5,990,0.0000,0.0000,N/A
2007,1,1,9,0,44,492,121,44,492,121,2,4,81.03,4,0.10400000000000001,6.300000000000001,1.176,228.3,99.5,5,990,0.0000,0.0000,N/A
2007,1,1,9,30,54,599,186,54,599,186,1,4,77.34,0,0.10400000000000001,6.4,1.181,228.3,99.5,5,990,8.9337,6.8360,N/A
2007,1,1,10,0,61,676,246,61,676,246,2,5,74.09,4,0.10400000000000001,6.5,1.187,237.10000000000002,93.78,6,990,12.1277,9.3350,N/A
2007,1,1,10,30,66,724,298,66,724,298,1,5,71.36,0,0.10400000000000001,6.5,1.208,237.10000000000002,93.76,6,990,15.0681,11.6476,N/A
2007,1,1,11,0,71,754,338,71,754,338,2,5,69.2,4,0.10400000000000001,6.5,1.229,242.10000000000002,87.26,7,990,17.4264,13.5080,N/A
2007,1,1,11,30,73,774,367,73,774,367,2,5,67.67,4,0.10400000000000001,6.6000000000000005,1.26,242.10000000000002,87.24,7,990,19.1697,14.8843,N/A
2007,1,1,12,0,57,0,57,78,768,381,2,4,66.81,4,0.10400000000000001,6.7,1.292,244.3,84.34,7,990,2.9982,2.3300,N/A
2007,1,1,12,30,57,0,57,79,770,384,4,4,66.66,0,0.10400000000000001,6.7,1.307,244.3,84.34,7,990,3.0018,2.3331,N/A
2007,1,1,13,0,162,221,248,86,732,369,4,4,67.22,0,0.10400000000000001,6.7,1.323,246.4,82.18,7,990,13.0018,10.0999,N/A
2007,1,1,13,30,28,0,28,84,715,346,4,4,68.48,0,0.10400000000000001,6.6000000000000005,1.314,246.4,82.19,7,990,1.4526,1.1269,N/A
2007,1,1,14,0,45,0,45,88,651,306,4,3,70.38,0,0.10400000000000001,6.5,1.306,250.4,80.28,7,990,2.2959,1.7770,N/A
2007,1,1,14,30,69,0,69,81,607,260,4,3,72.88,0,0.10400000000000001,6.300000000000001,1.282,250.4,86,6,990,3.4399,2.6531,N/A
2007,1,1,15,0,53,0,53,76,517,202,4,3,75.92,4,0.10400000000000001,6.1000000000000005,1.258,254.5,83.32000000000001,6,990,2.5717,1.9731,N/A
2007,1,1,15,30,29,0,29,63,424,141,4,3,79.43,0,0.10400000000000001,6,1.232,254.5,89.31,5,990,1.3823,1.0541,N/A
2007,1,1,16,0,16,0,16,45,270,76,4,2,83.35000000000001,4,0.10400000000000001,5.9,1.207,256.2,85.91,5,990,0.0000,0.0000,N/A
2007,1,1,16,30,4,0,4,18,93,22,4,2,87.61,4,0.10400000000000001,6.1000000000000005,1.191,256.2,92.14,4,990,0.0000,0.0000,N/A
2007,1,1,17,0,0,0,0,0,0,0,4,2,92.17,0,0.10400000000000001,6.4,1.175,256.7,89.41,4,990,0.0000,0.0000,N/A
2007,1,1,17,30,0,0,0,0,0,0,4,2,96.97,0,0.10400000000000001,6.5,1.175,256.7,89.44,4,990,0.0000,0.0000,N/A
2007,1,1,18,0,0,0,0,0,0,0,4,2,101.97,0,0.10400000000000001,6.7,1.175,257.6,88.43,4,990,0.0000,0.0000,N/A
2007,1,1,18,30,0,0,0,0,0,0,4,2,107.12,0,0.10400000000000001,6.800000000000001,1.193,257.6,94.91,3,990,0.0000,0.0000,N/A
2007,1,1,19,0,0,0,0,0,0,0,4,2,112.4,0,0.10400000000000001,6.9,1.212,264.1,95.7,3,990,0.0000,0.0000,N/A
2007,1,1,19,30,0,0,0,0,0,0,4,2,117.76,1,0.10400000000000001,6.800000000000001,1.207,264.1,95.73,3,990,0.0000,0.0000,N/A
2007,1,1,20,0,0,0,0,0,0,0,4,2,123.17,0,0.10400000000000001,6.800000000000001,1.203,281.7,95.25,3,990,0.0000,0.0000,N/A
2007,1,1,20,30,0,0,0,0,0,0,4,2,128.59,0,0.10400000000000001,6.9,1.092,281.7,95.29,3,990,0.0000,0.0000,N/A
2007,1,1,21,0,0,0,0,0,0,0,4,1,133.98,0,0.10400000000000001,7.1000000000000005,0.981,302.40000000000003,90.57000000000001,3,990,0.0000,0.0000,N/A
2007,1,1,21,30,0,0,0,0,0,0,4,1,139.26,0,0.10400000000000001,7.2,0.8250000000000001,302.40000000000003,97.29,2,990,0.0000,0.0000,N/A
2007,1,1,22,0,0,0,0,0,0,0,1,0,144.35,0,0.10400000000000001,7.4,0.67,311.90000000000003,92.31,2,990,0.0000,0.0000,N/A
2007,1,1,22,30,0,0,0,0,0,0,1,0,149.12,0,0.10400000000000001,7.300000000000001,0.584,311.90000000000003,92.35000000000001,2,990,0.0000,0.0000,N/A
2007,1,1,23,0,0,0,0,0,0,0,4,0,153.36,0,0.10400000000000001,7.2,0.499,311.20000000000005,90.12,2,990,0.0000,0.0000,N/A
2007,1,1,23,30,0,0,0,0,0,0,4,0,156.74,0,0.10400000000000001,7.1000000000000005,0.461,311.20000000000005,96.87,1,1000,0.0000,0.0000,N/A
2007,1,2,0,0,0,0,0,0,0,0,0,0,158.83,0,0.10400000000000001,7.1000000000000005,0.424,307.70000000000005,94.4,1,1000,0.0000,0.0000,N/A
2007,1,2,0,30,0,0,0,0,0,0,1,0,159.22,0,0.10400000000000001,6.9,0.41500000000000004,307.70000000000005,100,1,1000,0.0000,0.0000,N/A
2007,1,2,1,0,0,0,0,0,0,0,1,0,157.82,0,0.10400000000000001,6.7,0.40700000000000003,304.6,98.10000000000001,1,1000,0.0000,0.0000,N/A
2007,1,2,1,30,0,0,0,0,0,0,1,0,154.93,0,0.10400000000000001,6.5,0.421,304.6,98.17,0,1000,0.0000,0.0000,N/A
2007,1,2,2,0,0,0,0,0,0,0,0,0,151.01,0,0.10400000000000001,6.300000000000001,0.436,301.40000000000003,95.31,0,1000,0.0000,0.0000,N/A
2007,1,2,2,30,0,0,0,0,0,0,0,0,146.44,0,0.10400000000000001,6,0.465,301.40000000000003,95.36,0,1000,0.0000,0.0000,N/A
2007,1,2,3,0,0,0,0,0,0,0,0,0,141.46,0,0.10400000000000001,5.800000000000001,0.495,298.2,93.53,0,1000,0.0000,0.0000,N/A
2007,1,2,3,30,0,0,0,0,0,0,1,0,136.25,0,0.10400000000000001,5.6000000000000005,0.516,298.2,93.57000000000001,0,1000,0.0000,0.0000,N/A
2007,1,2,4,0,0,0,0,0,0,0,1,0,130.9,0,0.10400000000000001,5.6000000000000005,0.537,296.8,93.15,0,1000,0.0000,0.0000,N/A
2007,1,2,4,30,0,0,0,0,0,0,1,0,125.49000000000001,0,0.10400000000000001,5.5,0.547,296.8,93.19,0,1000,0.0000,0.0000,N/A
2007,1,2,5,0,0,0,0,0,0,0,4,0,120.07000000000001,0,0.10400000000000001,5.4,0.558,296.2,93.63,0,1000,0.0000,0.0000,N/A
2007,1,2,5,30,0,0,0,0,0,0,1,0,114.67,0,0.10400000000000001,5.300000000000001,0.5710000000000001,296.2,93.67,0,1000,0.0000,0.0000,N/A
2007,1,2,6,0,0,0,0,0,0,0,4,0,109.35000000000001,0,0.10400000000000001,5.2,0.584,294.2,93.73,0,1000,0.0000,0.0000,N/A
2007,1,2,6,30,0,0,0,0,0,0,4,0,104.14,0,0.10400000000000001,5,0.604,294.2,93.77,0,1000,0.0000,0.0000,N/A
2007,1,2,7,0,0,0,0,0,0,0,0,0,99.07000000000001,0,0.10400000000000001,4.9,0.625,287.90000000000003,93.49,0,1000,0.0000,0.0000,N/A
2007,1,2,7,30,0,0,0,0,0,0,0,0,94.17,0,0.10400000000000001,4.9,0.639,287.90000000000003,93.52,0,1000,0.0000,0.0000,N/A
2007,1,2,8,0,0,0,0,0,0,0,1,0,89.5,0,0.10400000000000001,4.9,0.654,279.3,95.4,0,1000,0.0000,0.0000,N/A
2007,1,2,8,30,27,401,61,27,401,61,0,0,85.10000000000001,0,0.10400000000000001,5,0.658,279.3,95.44,1,1010,0.0000,0.0000,N/A
2007,1,2,9,0,41,561,128,41,561,128,0,0,81.02,0,0.10400000000000001,5.2,0.662,270.8,93.11,2,1010,0.0000,0.0000,N/A
2007,1,2,9,30,50,666,196,50,666,196,0,0,77.32000000000001,0,0.10400000000000001,5.300000000000001,0.666,270.8,86.7,2,1010,9.4151,7.2047,N/A
2007,1,2,10,0,57,730,257,57,730,257,0,0,74.06,0,0.10400000000000001,5.5,0.67,269.8,83.07000000000001,3,1010,12.6735,9.7556,N/A
2007,1,2,10,30,62,776,310,62,776,310,1,0,71.32000000000001,0,0.10400000000000001,5.6000000000000005,0.679,269.8,83.07000000000001,3,1010,15.6806,12.1218,N/A
2007,1,2,11,0,66,802,352,66,802,352,4,0,69.14,4,0.10400000000000001,5.7,0.6880000000000001,273.3,77.13,4,1010,18.1578,14.0759,N/A
2007,1,2,11,30,69,821,382,69,821,382,0,0,67.6,0,0.10400000000000001,5.5,0.6960000000000001,273.3,77.11,4,1010,19.9648,15.5028,N/A
2007,1,2,12,0,71,827,398,71,827,398,0,0,66.73,1,0.10400000000000001,5.300000000000001,0.705,269.1,71.45,5,1010,20.9483,16.2805,N/A
2007,1,2,12,30,71,829,400,71,829,400,0,0,66.57000000000001,1,0.10400000000000001,5.1000000000000005,0.71,269.1,71.44,5,1010,21.0804,16.3856,N/A
2007,1,2,13,0,68,831,391,68,831,391,0,0,67.12,0,0.10400000000000001,5.1000000000000005,0.716,259.2,71.88,5,1010,20.5155,15.9381,N/A
2007,1,2,13,30,66,816,367,66,816,367,0,0,68.37,0,0.10400000000000001,5.1000000000000005,0.72,259.2,71.88,5,1010,19.0575,14.7862,N/A
2007,1,2,14,0,63,790,330,63,790,330,0,0,70.26,0,0.10400000000000001,5.1000000000000005,0.725,249.10000000000002,72.69,5,1010,16.8545,13.0477,N/A
2007,1,2,14,30,59,752,282,59,752,282,0,0,72.76,0,0.10400000000000001,5,0.72,249.10000000000002,72.7,5,1010,14.0747,10.8572,N/A
2007,1,2,15,0,53,696,224,53,696,224,0,0,75.79,0,0.10400000000000001,5,0.716,239.9,74.19,5,1010,10.8806,8.3498,N/A
2007,1,2,15,30,61,303,118,45,611,158,4,0,79.3,0,0.10400000000000001,5,0.7000000000000001,239.9,79.57000000000001,4,1010,5.6249,4.2901,N/A
2007,1,2,16,0,41,220,67,33,482,90,4,0,83.21000000000001,4,0.10400000000000001,5.1000000000000005,0.684,234.10000000000002,83.59,3,1010,0.0000,0.0000,N/A
2007,1,2,16,30,17,258,28,17,258,28,0,0,87.48,0,0.10400000000000001,5.4,0.66,234.10000000000002,89.74,2,1010,0.0000,0.0000,N/A
2007,1,2,17,0,0,0,0,0,0,0,0,0,92.03,0,0.10400000000000001,5.7,0.637,232.4,87.97,2,1010,0.0000,0.0000,N/A
2007,1,2,17,30,0,0,0,0,0,0,0,0,96.83,0,0.10400000000000001,5.800000000000001,0.61,232.4,87.97,2,1010,0.0000,0.0000,N/A
2007,1,2,18,0,0,0,0,0,0,0,0,0,101.83,0,0.10400000000000001,6,0.583,232.5,86.81,2,1010,0.0000,0.0000,N/A
2007,1,2,18,30,0,0,0,0,0,0,0,0,106.98,0,0.10400000000000001,6,0.56,232.5,93.23,2,1010,0.0000,0.0000,N/A
2007,1,2,19,0,0,0,0,0,0,0,0,0,112.26,0,0.10400000000000001,6,0.537,232.70000000000002,92.66,2,1010,0.0000,0.0000,N/A
2007,1,2,19,30,0,0,0,0,0,0,1,0,117.62,0,0.10400000000000001,6,0.516,232.70000000000002,92.65,1,1010,0.0000,0.0000,N/A
2007,1,2,20,0,0,0,0,0,0,0,0,0,123.03,0,0.10400000000000001,6,0.496,232.10000000000002,93.05,1,1010,0.0000,0.0000,N/A
2007,1,2,20,30,0,0,0,0,0,0,0,0,128.45,0,0.10400000000000001,5.9,0.488,232.10000000000002,93.03,1,1010,0.0000,0.0000,N/A
2007,1,2,21,0,0,0,0,0,0,0,0,0,133.84,0,0.10400000000000001,5.9,0.48,231.4,93.92,1,1010,0.0000,0.0000,N/A
2007,1,2,21,30,0,0,0,0,0,0,1,0,139.12,0,0.10400000000000001,5.9,0.497,231.4,93.91,1,1010,0.0000,0.0000,N/A
2007,1,2,22,0,0,0,0,0,0,0,0,0,144.21,0,0.10400000000000001,5.9,0.515,231.10000000000002,95.02,1,1010,0.0000,0.0000,N/A
2007,1,2,22,30,0,0,0,0,0,0,1,0,148.98,0,0.10400000000000001,5.800000000000001,0.544,231.10000000000002,95.01,1,1010,0.0000,0.0000,N/A
2007,1,2,23,0,0,0,0,0,0,0,1,0,153.22,0,0.10400000000000001,5.800000000000001,0.5750000000000001,230.3,96.74000000000001,1,1010,0.0000,0.0000,N/A
2007,1,2,23,30,0,0,0,0,0,0,1,0,156.61,0,0.10400000000000001,5.7,0.597,230.3,96.72,1,1000,0.0000,0.0000,N/A
2007,1,3,0,0,0,0,0,0,0,0,1,0,158.72,0,0.10400000000000001,5.7,0.619,228.4,99.10000000000001,1,1000,0.0000,0.0000,N/A
2007,1,3,0,30,0,0,0,0,0,0,1,0,159.13,0,0.10400000000000001,5.7,0.623,228.4,99.09,1,1000,0.0000,0.0000,N/A
2007,1,3,1,0,0,0,0,0,0,0,1,1,157.76,0,0.10400000000000001,5.800000000000001,0.627,225.4,100,1,1000,0.0000,0.0000,N/A
2007,1,3,1,30,0,0,0,0,0,0,1,1,154.91,0,0.10400000000000001,5.9,0.619,225.4,100,1,1000,0.0000,0.0000,N/A
2007,1,3,2,0,0,0,0,0,0,0,1,1,151.01,0,0.10400000000000001,6,0.611,222.8,100,1,1000,0.0000,0.0000,N/A
2007,1,3,2,30,0,0,0,0,0,0,1,1,146.45000000000002,0,0.10400000000000001,6.1000000000000005,0.605,222.8,100,1,1000,0.0000,0.0000,N/A
2007,1,3,3,0,0,0,0,0,0,0,0,1,141.48,0,0.10400000000000001,6.2,0.599,220.9,100,1,1000,0.0000,0.0000,N/A
2007,1,3,3,30,0,0,0,0,0,0,1,1,136.27,0,0.10400000000000001,6.300000000000001,0.593,220.9,100,1,1000,0.0000,0.0000,N/A
2007,1,3,4,0,0,0,0,0,0,0,1,1,130.93,0,0.10400000000000001,6.5,0.588,220.60000000000002,100,1,1000,0.0000,0.0000,N/A
2007,1,3,4,30,0,0,0,0,0,0,1,1,125.51,0,0.10400000000000001,6.5,0.579,220.60000000000002,100,1,1000,0.0000,0.0000,N/A
2007,1,3,5,0,0,0,0,0,0,0,0,1,120.09,0,0.10400000000000001,6.6000000000000005,0.5710000000000001,219.9,100,2,1000,0.0000,0.0000,N/A
2007,1,3,5,30,0,0,0,0,0,0,0,1,114.7,0,0.10400000000000001,6.6000000000000005,0.5650000000000001,219.9,100,2,1000,0.0000,0.0000,N/A
2007,1,3,6,0,0,0,0,0,0,0,1,1,109.38,0,0.10400000000000001,6.7,0.559,221.3,100,2,1000,0.0000,0.0000,N/A
2007,1,3,6,30,0,0,0,0,0,0,1,1,104.16,0,0.10400000000000001,6.7,0.5700000000000001,221.3,100,2,1000,0.0000,0.0000,N/A
2007,1,3,7,0,0,0,0,0,0,0,1,1,99.08,0,0.10400000000000001,6.7,0.582,224.3,100,2,1000,0.0000,0.0000,N/A
2007,1,3,7,30,0,0,0,0,0,0,7,1,94.18,0,0.10400000000000001,6.9,0.649,224.3,100,2,1000,0.0000,0.0000,N/A
2007,1,3,8,0,0,0,0,0,0,0,6,1,89.5,0,0.10400000000000001,7.2,0.718,224.20000000000002,97.33,2,1000,0.0000,0.0000,N/A
2007,1,3,8,30,30,307,57,30,307,57,0,1,85.09,0,0.10400000000000001,7.5,0.738,224.20000000000002,97.31,2,1000,0.0000,0.0000,N/A
2007,1,3,9,0,55,213,88,48,471,121,2,2,81,0,0.10400000000000001,7.9,0.759,221.8,93.25,3,1000,0.0000,0.0000,N/A
2007,1,3,9,30,70,368,151,60,580,187,8,2,77.29,0,0.10400000000000001,8.5,0.785,221.8,93.22,3,1000,7.2548,5.5519,N/A
2007,1,3,10,0,66,574,224,68,654,248,7,1,74.03,0,0.10400000000000001,9.1,0.812,225.20000000000002,86.58,4,1000,11.0492,8.5057,N/A
2007,1,3,10,30,119,314,219,74,704,300,7,1,71.27,0,0.10400000000000001,9.3,0.834,225.20000000000002,86.55,4,1000,11.0827,8.5680,N/A
2007,1,3,11,0,136,311,247,77,742,343,7,1,69.08,0,0.10400000000000001,9.5,0.857,231.70000000000002,79.58,5,1000,12.7480,9.8830,N/A
2007,1,3,11,30,148,316,269,80,764,372,6,1,67.53,0,0.10400000000000001,9.3,0.859,231.70000000000002,79.55,5,1000,14.0671,10.9240,N/A
2007,1,3,12,0,134,446,311,81,778,389,7,1,66.65,0,0.10400000000000001,9.200000000000001,0.862,233.9,79.24,6,1000,16.3796,12.7308,N/A
2007,1,3,12,30,123,508,326,81,781,393,7,1,66.48,0,0.10400000000000001,9,0.842,233.9,79.22,6,1000,17.1927,13.3649,N/A
2007,1,3,13,0,116,529,322,79,784,385,7,1,67.02,0,0.10400000000000001,8.8,0.8230000000000001,235,74.21000000000001,6,1000,16.9088,13.1374,N/A
2007,1,3,13,30,93,607,318,77,769,361,7,1,68.25,0,0.10400000000000001,8.6,0.804,235,74.2,6,1000,16.5298,12.8267,N/A
2007,1,3,14,0,120,3,121,73,743,326,7,1,70.14,0,0.10400000000000001,8.4,0.785,234.70000000000002,74.8,6,1000,6.1867,4.7901,N/A
2007,1,3,14,30,73,579,246,68,703,278,7,1,72.63,0,0.10400000000000001,8.200000000000001,0.762,234.70000000000002,74.8,6,1000,12.2928,9.4845,N/A
2007,1,3,15,0,91,246,153,61,649,221,4,2,75.66,0,0.10400000000000001,8.1,0.74,233.60000000000002,75.53,6,1000,7.4398,5.7107,N/A
2007,1,3,15,30,49,490,141,51,562,157,7,2,79.16,0,0.10400000000000001,7.9,0.704,233.60000000000002,80.95,5,1000,6.7224,5.1282,N/A
2007,1,3,16,0,41,328,80,38,427,90,7,2,83.07000000000001,4,0.10400000000000001,7.7,0.669,231.5,81.22,5,1000,0.0000,0.0000,N/A
2007,1,3,16,30,26,0,26,19,205,29,7,2,87.33,4,0.10400000000000001,7.4,0.658,231.5,87.11,4,1000,0.0000,0.0000,N/A
2007,1,3,17,0,0,0,0,0,0,0,6,2,91.89,0,0.10400000000000001,7.1000000000000005,0.647,228.20000000000002,87.75,4,1000,0.0000,0.0000,N/A
2007,1,3,17,30,0,0,0,0,0,0,6,2,96.69,0,0.10400000000000001,7.1000000000000005,0.668,228.20000000000002,87.75,4,1000,0.0000,0.0000,N/A
2007,1,3,18,0,0,0,0,0,0,0,6,2,101.69,0,0.10400000000000001,7.2,0.6900000000000001,225.10000000000002,89.34,4,1000,0.0000,0.0000,N/A
2007,1,3,18,30,0,0,0,0,0,0,6,2,106.84,0,0.10400000000000001,7.300000000000001,0.721,225.10000000000002,89.34,4,1000,0.0000,0.0000,N/A
2007,1,3,19,0,0,0,0,0,0,0,6,2,112.12,0,0.10400000000000001,7.4,0.752,224.9,91.01,4,1000,0.0000,0.0000,N/A
2007,1,3,19,30,0,0,0,0,0,0,7,2,117.48,0,0.10400000000000001,7.4,0.755,224.9,90.98,4,1000,0.0000,0.0000,N/A
2007,1,3,20,0,0,0,0,0,0,0,4,2,122.89,0,0.10400000000000001,7.4,0.758,224.60000000000002,92.21000000000001,4,1000,0.0000,0.0000,N/A
2007,1,3,20,30,0,0,0,0,0,0,1,2,128.31,0,0.10400000000000001,7.4,0.715,224.60000000000002,98.91,4,1000,0.0000,0.0000,N/A
2007,1,3,21,0,0,0,0,0,0,0,0,2,133.69,0,0.10400000000000001,7.4,0.673,223.8,100,4,1000,0.0000,0.0000,N/A
2007,1,3,21,30,0,0,0,0,0,0,4,2,138.97,0,0.10400000000000001,7.4,0.622,223.8,100,4,1000,0.0000,0.0000,N/A
2007,1,3,22,0,0,0,0,0,0,0,4,3,144.07,0,0.10400000000000001,7.4,0.5720000000000001,223.60000000000002,94.38,4,1000,0.0000,0.0000,N/A
2007,1,3,22,30,0,0,0,0,0,0,0,3,148.84,0,0.10400000000000001,7.300000000000001,0.544,223.60000000000002,94.36,4,1000,0.0000,0.0000,N/A
2007,1,3,23,0,0,0,0,0,0,0,0,3,153.08,0,0.10400000000000001,7.2,0.517,223.60000000000002,95.31,4,1000,0.0000,0.0000,N/A
2007,1,3,23,30,0,0,0,0,0,0,0,3,156.48,0,0.10400000000000001,7.1000000000000005,0.526,223.60000000000002,95.3,4,1000,0.0000,0.0000,N/A
2007,1,4,0,0,0,0,0,0,0,0,0,3,158.6,0,0.10400000000000001,7.1000000000000005,0.535,224.20000000000002,95.76,4,1000,0.0000,0.0000,N/A
2007,1,4,0,30,0,0,0,0,0,0,4,3,159.04,0,0.10400000000000001,7.300000000000001,0.5680000000000001,224.20000000000002,95.76,4,1000,0.0000,0.0000,N/A
2007,1,4,1,0,0,0,0,0,0,0,1,3,157.70000000000002,0,0.10400000000000001,7.5,0.602,227.4,95.25,4,1000,0.0000,0.0000,N/A
2007,1,4,1,30,0,0,0,0,0,0,4,3,154.87,0,0.10400000000000001,7.4,0.64,227.4,95.25,4,1000,0.0000,0.0000,N/A
2007,1,4,2,0,0,0,0,0,0,0,4,3,150.99,0,0.10400000000000001,7.4,0.678,228.10000000000002,95.22,4,1000,0.0000,0.0000,N/A
2007,1,4,2,30,0,0,0,0,0,0,7,3,146.45000000000002,0,0.10400000000000001,7.2,0.737,228.10000000000002,95.2,4,1000,0.0000,0.0000,N/A
2007,1,4,3,0,0,0,0,0,0,0,7,3,141.49,0,0.10400000000000001,7.1000000000000005,0.796,228.3,96.2,4,1000,0.0000,0.0000,N/A
2007,1,4,3,30,0,0,0,0,0,0,6,3,136.29,0,0.10400000000000001,6.800000000000001,0.886,228.3,96.18,4,1000,0.0000,0.0000,N/A
2007,1,4,4,0,0,0,0,0,0,0,6,3,130.95,0,0.10400000000000001,6.5,0.976,225.70000000000002,97.05,4,1000,0.0000,0.0000,N/A
2007,1,4,4,30,0,0,0,0,0,0,6,3,125.54,0,0.10400000000000001,6.2,1.057,225.70000000000002,97.05,4,1000,0.0000,0.0000,N/A
2007,1,4,5,0,0,0,0,0,0,0,6,3,120.11,0,0.10400000000000001,5.9,1.1400000000000001,220.9,97.86,4,1000,0.0000,0.0000,N/A
2007,1,4,5,30,0,0,0,0,0,0,7,3,114.72,0,0.10400000000000001,5.9,1.181,220.9,97.86,4,1000,0.0000,0.0000,N/A
