Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1078360,-,-,-,43.65,-79.42,-5,109,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2004,1,1,0,0,0,0,0,0,0,0,4,-1,158.95000000000002,1,0.094,6.800000000000001,0.6960000000000001,272.40000000000003,89.05,0,1000,0.0000,0.0000,N/A
2004,1,1,0,30,0,0,0,0,0,0,4,-1,159.31,0,0.094,6.7,0.6900000000000001,272.40000000000003,89.08,0,1000,0.0000,0.0000,N/A
2004,1,1,1,0,0,0,0,0,0,0,4,-1,157.87,0,0.094,6.7,0.684,276,90.17,0,1000,0.0000,0.0000,N/A
2004,1,1,1,30,0,0,0,0,0,0,4,-1,154.95000000000002,0,0.094,6.6000000000000005,0.683,276,90.21000000000001,0,1000,0.0000,0.0000,N/A
2004,1,1,2,0,0,0,0,0,0,0,4,-1,151.01,0,0.094,6.6000000000000005,0.683,282.1,90.54,0,1000,0.0000,0.0000,N/A
2004,1,1,2,30,0,0,0,0,0,0,4,-1,146.42000000000002,0,0.094,6.4,0.6910000000000001,282.1,90.58,0,1000,0.0000,0.0000,N/A
2004,1,1,3,0,0,0,0,0,0,0,4,-1,141.43,0,0.094,6.300000000000001,0.6990000000000001,287.7,89.68,0,1010,0.0000,0.0000,N/A
2004,1,1,3,30,0,0,0,0,0,0,4,-1,136.21,0,0.094,6.1000000000000005,0.708,287.7,89.7,0,1010,0.0000,0.0000,N/A
2004,1,1,4,0,0,0,0,0,0,0,4,-1,130.86,0,0.094,5.9,0.718,290.7,89.29,0,1010,0.0000,0.0000,N/A
2004,1,1,4,30,0,0,0,0,0,0,4,-1,125.45,0,0.094,5.6000000000000005,0.732,290.7,89.32000000000001,0,1010,0.0000,0.0000,N/A
2004,1,1,5,0,0,0,0,0,0,0,4,-1,120.02,0,0.094,5.300000000000001,0.746,292.1,88.61,0,1010,0.0000,0.0000,N/A
2004,1,1,5,30,0,0,0,0,0,0,4,-1,114.64,0,0.094,5.1000000000000005,0.762,292.1,88.66,0,1010,0.0000,0.0000,N/A
2004,1,1,6,0,0,0,0,0,0,0,4,-1,109.32000000000001,1,0.094,4.9,0.778,292.5,87.5,0,1010,0.0000,0.0000,N/A
2004,1,1,6,30,0,0,0,0,0,0,4,-1,104.11,0,0.094,4.7,0.791,292.5,87.53,0,1010,0.0000,0.0000,N/A
2004,1,1,7,0,0,0,0,0,0,0,4,-1,99.04,0,0.094,4.5,0.805,292.7,86.42,0,1010,0.0000,0.0000,N/A
2004,1,1,7,30,0,0,0,0,0,0,4,-1,94.16,1,0.094,4.2,0.8170000000000001,292.7,86.46000000000001,0,1010,0.0000,0.0000,N/A
2004,1,1,8,0,0,0,0,0,0,0,1,-1,89.49,0,0.094,4,0.8290000000000001,294.5,86.87,0,1010,0.0000,0.0000,N/A
2004,1,1,8,30,31,141,43,30,332,59,4,-1,85.10000000000001,4,0.094,3.9000000000000004,0.839,294.5,86.89,0,1010,0.0000,0.0000,N/A
2004,1,1,9,0,58,218,92,46,503,124,4,-1,81.03,4,0.094,3.9000000000000004,0.85,297.90000000000003,81.18,1,1010,0.0000,0.0000,N/A
2004,1,1,9,30,82,267,141,56,611,190,4,-1,77.34,4,0.094,3.6,0.859,297.90000000000003,81.18,1,1010,6.7723,5.1821,N/A
2004,1,1,10,0,95,328,185,64,682,251,8,-2,74.10000000000001,0,0.094,3.4000000000000004,0.869,300,79.94,1,1010,9.1196,7.0195,N/A
2004,1,1,10,30,128,56,146,70,731,303,7,-2,71.37,0,0.094,3.1,0.877,300,79.91,1,1010,7.3817,5.7059,N/A
2004,1,1,11,0,148,99,184,75,754,343,7,-2,69.21000000000001,0,0.094,2.9000000000000004,0.886,297.90000000000003,73.52,2,1010,9.4858,7.3527,N/A
2004,1,1,11,30,160,92,195,78,775,373,7,-2,67.68,0,0.094,2.5,0.895,297.90000000000003,73.49,2,1010,10.1847,7.9078,N/A
2004,1,1,12,0,170,84,203,82,774,387,7,-2,66.83,1,0.094,2.2,0.905,285.8,72.54,2,1010,10.6762,8.2965,N/A
2004,1,1,12,30,170,160,233,83,776,390,6,-2,66.69,0,0.094,1.9000000000000001,0.918,285.8,72.51,2,1010,12.2676,9.5345,N/A
2004,1,1,13,0,165,137,218,81,769,379,6,-2,67.25,0,0.094,1.7000000000000002,0.931,261.7,72.71000000000001,2,1010,11.4262,8.8757,N/A
2004,1,1,13,30,150,226,233,79,751,354,7,-2,68.5,0,0.094,1.6,0.9510000000000001,261.7,72.69,2,1010,12.0858,9.3757,N/A
2004,1,1,14,0,135,218,208,77,714,317,7,-1,70.41,0,0.094,1.6,0.972,232.9,75.04,2,1010,10.6091,8.2113,N/A
2004,1,1,14,30,119,101,149,72,670,269,7,-1,72.91,0,0.094,1.7000000000000002,0.995,232.9,75.02,2,1010,7.4262,5.7272,N/A
2004,1,1,15,0,85,0,85,66,596,210,6,-1,75.95,0,0.094,1.8,1.018,215.3,77.14,2,1010,4.1235,3.1634,N/A
2004,1,1,15,30,67,30,72,55,501,147,7,-1,79.47,0,0.094,1.8,1.039,215.3,77.13,2,1010,3.4318,2.6168,N/A
2004,1,1,16,0,39,4,40,40,350,81,7,-2,83.38,4,0.094,1.9000000000000001,1.061,205.10000000000002,74.34,2,1010,0.0000,0.0000,N/A
2004,1,1,16,30,11,0,11,18,136,24,7,-2,87.65,4,0.094,1.7000000000000002,1.078,205.10000000000002,74.34,2,1010,0.0000,0.0000,N/A
2004,1,1,17,0,0,0,0,0,0,0,7,-2,92.21000000000001,0,0.094,1.5,1.096,190,72.94,2,1010,0.0000,0.0000,N/A
2004,1,1,17,30,0,0,0,0,0,0,7,-2,97.01,0,0.094,1.5,1.09,190,72.94,2,1010,0.0000,0.0000,N/A
2004,1,1,18,0,0,0,0,0,0,0,7,-2,102.01,0,0.094,1.5,1.085,161.10000000000002,73.26,2,1010,0.0000,0.0000,N/A
2004,1,1,18,30,0,0,0,0,0,0,4,-2,107.16,0,0.094,1.8,1.061,161.10000000000002,78.66,2,1010,0.0000,0.0000,N/A
2004,1,1,19,0,0,0,0,0,0,0,7,-1,112.44,0,0.094,2.2,1.038,126.4,81.04,2,1010,0.0000,0.0000,N/A
2004,1,1,19,30,0,0,0,0,0,0,7,-1,117.8,0,0.094,2.8000000000000003,1.038,126.4,81.01,1,1010,0.0000,0.0000,N/A
2004,1,1,20,0,0,0,0,0,0,0,7,-1,123.21000000000001,0,0.094,3.4000000000000004,1.038,121.10000000000001,84.12,1,1000,0.0000,0.0000,N/A
2004,1,1,20,30,0,0,0,0,0,0,7,-1,128.63,0,0.094,4,1.088,121.10000000000001,84.08,1,1000,0.0000,0.0000,N/A
2004,1,1,21,0,0,0,0,0,0,0,7,0,134.01,0,0.094,4.6000000000000005,1.1380000000000001,121.2,87.61,2,1000,0.0000,0.0000,N/A
2004,1,1,21,30,0,0,0,0,0,0,7,0,139.29,0,0.094,4.800000000000001,1.222,121.2,87.55,2,1000,0.0000,0.0000,N/A
2004,1,1,22,0,0,0,0,0,0,0,7,0,144.39000000000001,0,0.094,5.1000000000000005,1.306,121,84.74,2,1000,0.0000,0.0000,N/A
2004,1,1,22,30,0,0,0,0,0,0,7,0,149.15,0,0.094,5.1000000000000005,1.381,121,84.65,2,1000,0.0000,0.0000,N/A
2004,1,1,23,0,0,0,0,0,0,0,7,0,153.39000000000001,0,0.094,5.1000000000000005,1.456,119.80000000000001,88.37,2,1000,0.0000,0.0000,N/A
2004,1,1,23,30,0,0,0,0,0,0,6,0,156.77,0,0.094,4.800000000000001,1.5350000000000001,119.80000000000001,88.3,2,1000,0.0000,0.0000,N/A
2004,1,2,0,0,0,0,0,0,0,0,6,0,158.85,0,0.094,4.6000000000000005,1.615,127,90.86,2,1000,0.0000,0.0000,N/A
